myth_topic,myth_topic_label,condition,filename,num_rounds,mean_trust_ratio,std_trust_ratio,mean_return_ratio,std_return_ratio,mean_sent,mean_returned,cooperation_stability,final_cumulative_balance,final_agent_1_balance,final_agent_2_balance
noisy_deterministic_max,Noisy Deterministic Max,game_myth,noise_deterministic_max_mem3_gpt5_nano_034_neutral_anything.json,10,0.72,0.3919183588453085,0.29999999999999993,0.37859388972001823,3.6,6.0,0.37859388972001823,61.0,29.0,93.0
noisy_deterministic_max,Noisy Deterministic Max,game_myth,noise_deterministic_max_mem3_gpt5_nano_036_neutral_anything.json,10,0.16,0.332264954516723,0.0,0.0,0.8,1.5,0.0,33.0,22.0,44.0
noisy_deterministic_max,Noisy Deterministic Max,game_myth,noise_deterministic_max_mem3_gpt5_nano_039_neutral_anything.json,10,0.5,0.5,0.1,0.30000000000000004,2.5,5.0,0.30000000000000004,50.0,110.0,-10.0
noisy_deterministic_max,Noisy Deterministic Max,game_myth,noise_deterministic_max_mem3_gpt5_nano_031_neutral_anything.json,10,0.64,0.36660605559646725,0.6555555555555556,0.5919834832530756,3.2,6.9,0.5919834832530756,57.0,80.0,34.0
noisy_deterministic_max,Noisy Deterministic Max,game_myth,noise_deterministic_max_mem3_gpt5_nano_043_neutral_anything.json,10,0.36,0.4543126676640219,0.08888888888888888,0.26666666666666666,1.8,3.1,0.26666666666666666,43.0,68.0,18.0
noisy_deterministic_max,Noisy Deterministic Max,game_myth,noise_deterministic_max_mem3_gpt5_nano_033_neutral_anything.json,10,0.6799999999999999,0.44899888641287294,0.3,0.45825756949558405,3.4,6.2,0.45825756949558405,59.0,15.0,103.0
noisy_deterministic_max,Noisy Deterministic Max,game_myth,noise_deterministic_max_mem3_gpt5_nano_035_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,2.0,0.0,30.0,30.0,30.0
noisy_deterministic_max,Noisy Deterministic Max,game_myth,noise_deterministic_max_mem3_gpt5_nano_037_neutral_anything.json,10,0.3,0.45825756949558394,0.15333333333333332,0.32393414968683576,1.5,4.5,0.32393414968683576,40.0,65.0,15.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_022_neutral.json,10,0.27999999999999997,0.4308131845707603,0.03333333333333333,0.09999999999999999,1.4,2.0,0.09999999999999999,39.0,51.0,27.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_025_neutral.json,10,0.8400000000000001,0.30724582991474436,0.725,0.40491768710854475,4.2,11.7,0.40491768710854475,67.0,66.0,68.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_024_neutral.json,10,0.74,0.41036569057366384,0.18333333333333335,0.2629955639676584,3.7,3.5,0.2629955639676584,62.0,73.0,51.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_023_neutral.json,10,0.5,0.5,0.13333333333333333,0.26666666666666666,2.5,3.0,0.26666666666666666,50.0,10.0,90.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_015_neutral.json,10,0.26,0.41036569057366384,0.03333333333333333,0.09999999999999999,1.3,1.5,0.09999999999999999,38.0,57.0,19.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_018_neutral.json,10,0.4,0.4381780460041329,0.11666666666666667,0.25873624493766706,2.0,2.4,0.25873624493766706,45.0,11.0,79.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_029_neutral.json,10,0.76,0.397994974842648,0.3822222222222222,0.3674133810744957,3.8,7.5,0.3674133810744957,63.0,2.0,124.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_019_neutral.json,10,0.16,0.332264954516723,0.0,0.0,0.8,0.0,0.0,33.0,37.0,29.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_028_neutral.json,10,0.6599999999999999,0.4476605857119878,0.16,0.32,3.3,6.0,0.32,58.0,-28.0,144.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_021_neutral.json,10,0.86,0.3104834939252004,0.3155555555555556,0.3172100600898752,4.3,4.9,0.3172100600898752,68.0,83.0,53.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_026_neutral.json,10,0.27999999999999997,0.4019950248448356,0.1,0.30000000000000004,1.4,6.0,0.30000000000000004,39.0,15.0,63.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_017_neutral.json,10,0.24,0.397994974842648,0.06666666666666667,0.13333333333333333,1.2,2.5,0.13333333333333333,37.0,38.0,36.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_027_neutral.json,10,0.5599999999999999,0.47159304490206383,0.12222222222222223,0.24570382652773312,2.8,3.5,0.24570382652773312,53.0,112.0,-6.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_020_neutral.json,10,0.6599999999999999,0.4476605857119878,0.15555555555555556,0.3265986323710904,3.3,5.0,0.3265986323710904,58.0,-8.0,124.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game,noise_deterministic_max_mem3_gpt5_nano_016_neutral.json,10,0.6599999999999999,0.4476605857119878,0.05555555555555556,0.16666666666666669,3.3,0.5,0.16666666666666669,58.0,97.0,19.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_086_neutral_anything.json,10,0.24,0.397994974842648,0.0,0.0,1.2,1.2,0.0,37.0,1.0,73.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_084_neutral_anything.json,10,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,4.2,0.30000000000000004,45.0,57.0,33.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_078_neutral_anything.json,10,0.62,0.37363083384538814,0.37777777777777777,0.47453681120139163,3.1,5.9,0.47453681120139163,56.0,61.0,51.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_082_neutral_anything.json,10,0.6599999999999999,0.4476605857119878,0.3888888888888889,0.4105100711535815,3.3,7.0,0.4105100711535815,58.0,12.0,104.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_076_neutral_anything.json,10,0.6599999999999999,0.4476605857119878,0.11333333333333333,0.2495328969628387,3.3,4.3,0.2495328969628387,58.0,127.0,-11.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_088_neutral_anything.json,10,0.42000000000000004,0.4422668877499196,0.13555555555555557,0.27656624683588726,2.1,4.2,0.27656624683588726,46.0,94.0,-2.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_080_neutral_anything.json,10,0.5599999999999999,0.47159304490206383,0.13555555555555557,0.27656624683588726,2.8,7.4,0.27656624683588726,53.0,-47.0,153.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_087_neutral_anything.json,10,0.62,0.4331281565541544,0.15555555555555556,0.3265986323710904,3.1,4.5,0.3265986323710904,56.0,109.0,3.0
