model,task_order,noise_condition,round,ttr_mean,ttr_std,ttr_count,entropy_bits_mean,entropy_bits_std,entropy_bits_count,mean_sentence_length_mean,mean_sentence_length_std,mean_sentence_length_count,n_tokens_mean,n_tokens_std,n_tokens_count
anthropic/claude-sonnet-4.5,game_myth,noise,5,0.6771748550317933,0.03667029443193345,30,6.814187154454308,0.13193645445994306,30,12.577483620753746,1.5936153871093504,30,207.93333333333334,7.723378451988725,30
anthropic/claude-sonnet-4.5,game_myth,noise,6,0.6931219748170679,0.04110352880185185,30,6.875610007546354,0.12783987909584604,30,12.13897804969941,2.134953280803666,30,207.7,7.37259604303621,30
anthropic/claude-sonnet-4.5,game_myth,noise,7,0.6679152264602766,0.04387920000988189,30,6.809004176589997,0.1561021934454069,30,11.789650973954378,2.4846014847145907,30,209.43333333333334,8.033049549048686,30
anthropic/claude-sonnet-4.5,game_myth,noise,8,0.6734535337241739,0.04111808663479898,30,6.826681258329423,0.14669507915370505,30,11.38045292749607,2.3798827102734923,30,209.73333333333332,8.854896690662102,30
anthropic/claude-sonnet-4.5,game_myth,noise,9,0.680220949008152,0.043492880780882794,30,6.8575210233897606,0.13604318298105267,30,11.60581731548237,2.5922078004993105,30,210.1,9.949354510339543,30
anthropic/claude-sonnet-4.5,game_myth,noise,10,0.667348235951592,0.04449197967392357,30,6.830549443876287,0.13890821518860816,30,11.188411576956884,2.2848672673030253,30,212.36666666666667,10.62035564484488,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,1,0.6439606839638602,0.02574673221042964,30,6.589694981414998,0.1329423391279346,30,15.383401957519604,2.1911733104544653,30,200.86666666666667,5.64912769179109,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,2,0.6607213306484547,0.03363655777564524,30,6.678679815293041,0.12376826997945778,30,15.580817284567283,3.113156542161915,30,203.0,6.967906725691083,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,3,0.6678274976064184,0.029963765522540816,30,6.71764815989919,0.11351862776113247,30,14.996492748307764,2.897737200162962,30,203.66666666666666,7.2603473524453985,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,4,0.6675878885981597,0.04160237401668905,30,6.749294857898747,0.16121112277117425,30,13.967054952128482,2.7386263020036097,30,206.23333333333332,8.261599299681977,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,5,0.6739205429463649,0.04305945298278099,30,6.789566369112928,0.15521440887714508,30,13.209518311309097,2.7341443682915596,30,209.26666666666668,7.065864192128887,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,6,0.6801295824282867,0.03428342854460071,30,6.826050204139304,0.12779568377011752,30,12.551923055817019,2.0532439883183775,30,208.83333333333334,6.968319113270273,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,7,0.6818317950350273,0.03593480677196138,30,6.833976313914991,0.12432668177125787,30,11.928302164848807,2.1156643558749026,30,210.63333333333333,8.731565145210656,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,8,0.6875976729955123,0.042479898301422216,30,6.875857375395483,0.1497146337070728,30,10.547001243226644,1.314369475977918,30,212.03333333333333,7.5360436585113115,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,9,0.6773245379890968,0.04879018843280841,30,6.828529022140648,0.16387176470968925,30,10.542364683554023,1.7579160178095963,30,211.96666666666667,9.67928229504267,30
anthropic/claude-sonnet-4.5,game_myth,noise_informed,10,0.6798856826157799,0.04714299748264358,30,6.843723259194541,0.1704414027190775,30,10.41951959233093,2.4212767641296584,30,212.5,8.697007015892455,30
anthropic/claude-sonnet-4.5,myth_game,no_noise,1,0.6660956091173869,0.03415555997761792,40,6.671147528723102,0.13762131716167858,40,14.899998324796119,2.500281938047861,40,203.1,6.0119539039807774,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,2,0.6889350899233481,0.037901516055003644,40,6.781495511212479,0.14123356849060695,40,14.67129637315299,2.0057768072174316,40,204.0,6.3245553203367635,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,3,0.7030490601356799,0.04002869274064766,40,6.857978236572177,0.13739718998876732,40,14.108690934968024,2.216201807989234,40,206.0,5.688494911571455,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,4,0.7117025231948488,0.03987400437758751,40,6.904007044128882,0.12595927257979267,40,13.46650243214388,2.1754793951137366,40,207.3,6.962168833904763,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,5,0.7167478870261166,0.043794413482457405,40,6.935350124903337,0.16319802049732063,40,13.427542940375758,2.407517300497973,40,207.85,8.291330040841087,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,6,0.7254804174079358,0.045363878746526594,40,6.983841454047647,0.16826931945250828,40,12.683603507070284,2.3191352162416092,40,209.025,8.751520014494774,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,7,0.7329270255319232,0.04046808774019556,40,7.015064182078957,0.14524511737893775,40,12.8508226744231,2.5589749667570008,40,209.05,8.196152943724453,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,8,0.7309023957095013,0.050664100215093405,40,7.026661915387943,0.16995888809175924,40,11.74776284561354,2.3855912228891163,40,211.725,9.548761498427226,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,9,0.7248058237258619,0.04289862043316261,40,7.0186927835205015,0.16514254144873677,40,11.833913047009116,2.5828109868103226,40,211.975,12.871131482547504,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,10,0.7292414022495388,0.042053447038510335,40,7.03894312788276,0.16226560807753307,40,11.76734321041016,2.4719438038687414,40,214.375,11.61053345800646,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,11,0.7327628927513177,0.043031076067532446,40,7.029794110261085,0.16364045059864007,40,11.513345755419033,2.7248758790343697,40,211.425,10.332640588855392,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,12,0.7159121719183568,0.046878494138431946,40,6.998562300367787,0.1787324331207864,40,11.583709389166046,2.92119610051256,40,213.625,12.801617485943344,40
