model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_6,219,132,0.6027397260273972,6.575927591011056,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,212,127,0.5990566037735849,6.621102606462601,14.066666666666666,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,206,126,0.6116504854368932,6.634872450502955,12.058823529411764,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_6,223,140,0.6278026905829597,6.76038361397828,10.090909090909092,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,217,137,0.631336405529954,6.742773152535741,13.5,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,218,127,0.5825688073394495,6.606924933750147,14.466666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_3,212,131,0.6179245283018868,6.680688056127614,11.722222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_4,212,135,0.6367924528301887,6.736076795037097,11.105263157894736,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_8,226,135,0.5973451327433629,6.714685804078161,9.375,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_7,212,139,0.6556603773584906,6.79033481319288,10.55,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_5,210,132,0.6285714285714286,6.73361618722851,12.294117647058824,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_4,224,143,0.6383928571428571,6.839659018997872,13.117647058823529,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_5,205,130,0.6341463414634146,6.676808632519787,12.75,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_8,216,135,0.625,6.683295081922145,9.772727272727273,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_3,218,137,0.6284403669724771,6.796222987853648,12.055555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_6,214,130,0.6074766355140186,6.602393578218765,11.833333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,219,134,0.6118721461187214,6.708207608077697,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_7,223,136,0.6098654708520179,6.698712877592228,11.1,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,219,146,0.6666666666666666,6.84005011659795,12.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,226,130,0.5752212389380531,6.647869713377189,10.227272727272727,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_4,216,136,0.6296296296296297,6.800285289498052,12.647058823529411,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_3,217,150,0.6912442396313364,6.896083663906127,10.285714285714286,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_6,213,137,0.6431924882629108,6.744705177566189,12.470588235294118,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_5,203,146,0.7192118226600985,6.924066646667666,12.625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_7,210,127,0.6047619047619047,6.5817369176829255,13.0625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,232,144,0.6206896551724138,6.82091465598147,12.157894736842104,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_8,214,130,0.6074766355140186,6.608286685362876,15.214285714285714,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_3,217,134,0.6175115207373272,6.713597585983739,10.285714285714286,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_5,217,138,0.6359447004608295,6.818765806355582,11.368421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_7,198,132,0.6666666666666666,6.735661118056616,9.85,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,225,146,0.6488888888888888,6.838309927156868,16.0,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_6,218,127,0.5825688073394495,6.52494614035063,12.764705882352942,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,214,127,0.5934579439252337,6.653737982493501,11.210526315789474,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_8,216,130,0.6018518518518519,6.567698109139131,10.238095238095237,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_4,221,138,0.6244343891402715,6.776464223905379,12.222222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_5,209,142,0.6794258373205742,6.87884948855902,13.866666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_8,216,141,0.6527777777777778,6.753600784687374,10.75,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_4,214,150,0.7009345794392523,6.945655011990853,11.833333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_7,216,139,0.6435185185185185,6.814920749955136,15.357142857142858,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,227,138,0.6079295154185022,6.780719424210188,11.3,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_3,219,142,0.6484018264840182,6.864752899859216,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,218,134,0.6146788990825688,6.75054413032677,13.5625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_6,219,148,0.6757990867579908,6.921700245073877,13.625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_6,205,132,0.6439024390243903,6.456354452263244,11.38888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,202,123,0.6089108910891089,6.500145886959376,16.833333333333332,12
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_3,207,128,0.6183574879227053,6.638724699596874,12.9375,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_5,202,125,0.6188118811881188,6.532480444883022,12.625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_8,205,127,0.6195121951219512,6.483506397376559,15.76923076923077,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_7,196,127,0.6479591836734694,6.59112036718357,10.31578947368421,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,200,121,0.605,6.441772532859337,14.285714285714286,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_4,208,135,0.6490384615384616,6.6850228053129275,11.555555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_5,200,125,0.625,6.527693442688642,12.4375,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,198,129,0.6515151515151515,6.578442352369406,12.3125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,204,135,0.6617647058823529,6.70798784556249,14.5,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_8,203,129,0.6354679802955665,6.468466822677855,13.466666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_7,209,133,0.6363636363636364,6.577200374709578,13.866666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_3,201,134,0.6666666666666666,6.684300293208075,11.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_4,208,134,0.6442307692307693,6.616319300619274,10.35,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_6,196,136,0.6938775510204082,6.599731385039217,10.263157894736842,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_6,206,135,0.6553398058252428,6.563697221438127,11.38888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_8,204,126,0.6176470588235294,6.616435372790197,12.6875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_7,203,134,0.6600985221674877,6.630423910730409,11.222222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,207,135,0.6521739130434783,6.727832386025092,11.444444444444445,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_5,206,142,0.6893203883495146,6.817395855146049,12.8125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,210,122,0.580952380952381,6.369605823765147,13.0625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_3,207,121,0.5845410628019324,6.485042108966206,12.117647058823529,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_4,212,134,0.6320754716981132,6.6821954952482185,9.173913043478262,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_8,212,132,0.6226415094339622,6.667795499209365,12.411764705882353,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_3,205,138,0.6731707317073171,6.816992294868975,12.75,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_4,226,133,0.588495575221239,6.5515250858245,10.714285714285714,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_5,204,141,0.6911764705882353,6.827833737223961,10.15,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,215,128,0.5953488372093023,6.581605136367623,11.88888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_7,212,144,0.6792452830188679,6.83875303256312,11.722222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,212,135,0.6367924528301887,6.716048936014321,14.066666666666666,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_6,206,132,0.6407766990291263,6.742077282961335,9.318181818181818,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_4,223,142,0.6367713004484304,6.83217103473336,12.333333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,215,143,0.6651162790697674,6.845805554387845,11.88888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_3,224,135,0.6026785714285714,6.725498728370952,13.117647058823529,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,215,129,0.6,6.635851683232966,8.916666666666666,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_7,220,137,0.6227272727272727,6.719081945445576,11.526315789473685,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_6,204,134,0.6568627450980392,6.677881426689569,13.533333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_8,208,141,0.6778846153846154,6.824493459014217,17.25,12
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_5,211,142,0.6729857819905213,6.849093085460251,10.0,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_6,214,125,0.5841121495327103,6.592824139317533,11.833333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_3,227,137,0.6035242290748899,6.7427638206210005,10.761904761904763,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,221,132,0.5972850678733032,6.650578540379815,9.565217391304348,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_8,223,142,0.6367713004484304,6.7481588160707995,13.058823529411764,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_5,213,142,0.6666666666666666,6.852038283215484,11.777777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_7,222,139,0.6261261261261262,6.71282517293364,12.277777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,220,132,0.6,6.718621741857088,12.166666666666666,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_4,218,148,0.6788990825688074,6.8401245495835985,12.764705882352942,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_4,216,124,0.5740740740740741,6.518481670779495,17.916666666666668,12
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_7,217,127,0.5852534562211982,6.553986761673562,15.428571428571429,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_3,219,138,0.6301369863013698,6.789573774893296,10.9,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,221,137,0.6199095022624435,6.689417279171167,11.578947368421053,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_8,228,143,0.6271929824561403,6.825124798118348,9.458333333333334,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_6,218,113,0.518348623853211,6.3414124540091,9.041666666666666,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,222,133,0.5990990990990991,6.739537964663309,8.84,25
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_5,221,151,0.6832579185520362,6.889141104906085,12.222222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_7,217,146,0.6728110599078341,6.868179159171174,14.4,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_8,221,148,0.669683257918552,6.928322691503432,10.476190476190476,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,226,131,0.5796460176991151,6.731834840805081,10.714285714285714,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,226,140,0.6194690265486725,6.777229418597886,10.714285714285714,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_5,220,149,0.6772727272727272,6.95200800534775,11.526315789473685,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_4,211,150,0.7109004739336493,6.966065403061745,11.052631578947368,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_6,216,132,0.6111111111111112,6.718952898319949,8.26923076923077,26
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_3,221,150,0.6787330316742082,6.9863972021646825,12.941176470588236,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_7,219,133,0.6073059360730594,6.672146463935087,11.473684210526315,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_4,225,132,0.5866666666666667,6.661037896908119,12.444444444444445,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,229,127,0.5545851528384279,6.612578013686611,10.857142857142858,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_8,206,144,0.6990291262135923,6.932503864404328,9.761904761904763,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,220,126,0.5727272727272728,6.60070992735482,10.95,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_3,221,144,0.6515837104072398,6.865903127580563,11.0,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_6,213,131,0.6150234741784038,6.701524733293203,8.833333333333334,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_5,227,135,0.5947136563876652,6.708042584570128,13.294117647058824,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_3,215,128,0.5953488372093023,6.6898716593397936,10.7,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_7,226,133,0.588495575221239,6.653121528087187,12.5,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_4,230,126,0.5478260869565217,6.497293905677228,9.956521739130435,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,228,137,0.6008771929824561,6.768840918309697,7.827586206896552,29
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_8,220,135,0.6136363636363636,6.687681487161687,10.95,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,223,138,0.6188340807174888,6.840907971513959,11.68421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_5,214,133,0.6214953271028038,6.722928898535495,11.210526315789474,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_6,209,125,0.5980861244019139,6.617437807464208,11.555555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_6,199,124,0.6231155778894473,6.510389625174986,11.055555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,201,130,0.6467661691542289,6.601265686561842,14.357142857142858,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_7,197,113,0.5736040609137056,6.379705832946852,15.153846153846153,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_8,198,128,0.6464646464646465,6.516009508911844,11.647058823529411,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,197,122,0.6192893401015228,6.530975396300185,12.3125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_5,206,142,0.6893203883495146,6.751027757679792,12.875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_3,185,120,0.6486486486486487,6.623341260952078,14.23076923076923,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_4,199,131,0.6582914572864321,6.639843900708618,11.705882352941176,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,214,146,0.6822429906542056,6.844294858968543,13.3125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_3,196,124,0.6326530612244898,6.567982724237288,13.0,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_5,207,147,0.7101449275362319,6.794514482187752,17.166666666666668,12
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_7,199,132,0.6633165829145728,6.655019972486092,11.647058823529411,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_4,204,132,0.6470588235294118,6.63767818902849,11.277777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,202,135,0.6683168316831684,6.718540504889769,13.4,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_8,199,140,0.7035175879396985,6.768748286283825,12.375,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_6,208,135,0.6490384615384616,6.627636554440704,13.8,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_8,203,130,0.6403940886699507,6.632504621999226,11.222222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_5,205,136,0.6634146341463415,6.744404077692213,13.6,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_3,202,130,0.6435643564356436,6.647622544695253,12.5625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_7,202,138,0.6831683168316832,6.824336591607143,10.05,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_4,201,128,0.6368159203980099,6.6678240304401015,12.5,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,209,130,0.6220095693779905,6.619545344009773,16.0,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_6,212,130,0.6132075471698113,6.564042344457675,13.1875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,212,140,0.660377358490566,6.807285888869456,13.1875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_7,214,137,0.6401869158878505,6.754176125359495,14.2,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_6,219,145,0.6621004566210046,6.858881222839124,12.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_5,204,121,0.5931372549019608,6.604085541705407,13.533333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_4,193,134,0.694300518134715,6.762254903384293,10.105263157894736,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,218,129,0.591743119266055,6.581037879158016,12.764705882352942,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_8,205,137,0.6682926829268293,6.762342204537902,10.736842105263158,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,201,126,0.6268656716417911,6.6189842840854896,11.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_3,210,135,0.6428571428571429,6.804442422304392,11.0,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_7,207,134,0.6473429951690821,6.737698037920613,12.117647058823529,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,218,144,0.6605504587155964,6.84762671482855,14.466666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_4,212,130,0.6132075471698113,6.770340327544164,11.722222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,223,139,0.6233183856502242,6.793391003895901,12.333333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_8,211,139,0.6587677725118484,6.817855409269797,13.125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_3,219,137,0.6255707762557078,6.718930669568211,14.533333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_5,203,141,0.6945812807881774,6.922143693339767,11.222222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_6,217,128,0.5898617511520737,6.637544620711767,12.705882352941176,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_3,220,143,0.65,6.807369118184493,13.6875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_5,201,135,0.6716417910447762,6.892824686234122,11.764705882352942,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,220,142,0.6454545454545455,6.776487356732352,14.6,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_7,211,138,0.6540284360189573,6.741916605543235,10.5,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,211,131,0.6208530805687204,6.702006559361864,10.5,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_8,216,141,0.6527777777777778,6.868025726746891,14.333333333333334,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_6,219,149,0.680365296803653,6.901890409547314,10.9,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_4,210,139,0.6619047619047619,6.840326263034344,9.952380952380953,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,206,141,0.6844660194174758,6.894279092652255,10.789473684210526,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_7,214,150,0.7009345794392523,6.86251978667831,14.2,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,212,136,0.6415094339622641,6.738006587108914,14.066666666666666,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_4,213,141,0.6619718309859155,6.792910588042981,10.095238095238095,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_8,230,146,0.6347826086956522,6.855039101334955,10.904761904761905,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_3,219,152,0.6940639269406392,6.9479669534524895,13.625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_5,213,141,0.6619718309859155,6.858834738183667,13.25,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_6,211,121,0.5734597156398105,6.455402035264795,13.125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_3,223,138,0.6188340807174888,6.7711289520558,12.333333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,229,156,0.6812227074235808,6.990828543665351,12.0,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_4,208,141,0.6778846153846154,6.809870486011544,8.28,25
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,210,143,0.680952380952381,6.809053959402383,13.0625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_6,209,136,0.6507177033492823,6.797216024498637,10.947368421052632,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_8,219,138,0.6301369863013698,6.7587162564275625,11.473684210526315,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_7,203,133,0.6551724137931034,6.706633319143441,11.222222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_5,215,141,0.6558139534883721,6.864410205550633,11.88888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_3,227,146,0.6431718061674009,6.865925267729106,12.555555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_6,217,146,0.6728110599078341,6.954102513978853,11.368421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,217,135,0.6221198156682027,6.704393641111202,9.0,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,214,123,0.5747663551401869,6.603913498219322,13.3125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_4,204,133,0.6519607843137255,6.700772569804668,10.68421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_8,217,130,0.5990783410138248,6.662009988701188,12.0,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_7,212,141,0.6650943396226415,6.881515615929877,12.411764705882353,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_5,208,137,0.6586538461538461,6.814820844470737,11.5,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_5,209,147,0.7033492822966507,6.9495706323443125,9.904761904761905,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_3,222,153,0.6891891891891891,7.014904267833612,10.523809523809524,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,210,127,0.6047619047619047,6.581324551007853,11.61111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,209,135,0.645933014354067,6.730076359708296,10.4,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_6,216,132,0.6111111111111112,6.727662982283968,11.31578947368421,19
