regime,run,round,agent,n_tokens,policing,reputation,institution,conditional_threat,myth_reference,surveillance,justice_moral,stranger
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_3,201,0,0,0,0,2,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_5,207,0,0,1,0,1,1,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_8,210,0,0,2,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_1,214,0,0,1,0,1,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_7,217,1,0,2,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_3,214,0,0,0,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_8,224,0,0,2,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_2,219,0,2,1,0,1,3,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_5,209,1,0,0,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_4,211,0,0,0,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_7,223,1,2,2,0,1,0,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_1,214,0,1,1,0,1,2,5,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_6,215,1,0,4,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_8,220,0,0,2,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_2,228,1,0,1,0,1,1,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_7,223,0,1,2,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_1,226,0,1,4,0,1,3,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_5,206,0,0,2,0,1,3,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_3,211,0,0,0,0,1,1,5,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_6,222,0,0,2,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_4,217,0,0,1,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_6,231,0,0,3,0,1,1,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_7,215,0,2,0,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_3,213,0,1,1,0,1,5,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_5,211,0,0,0,0,1,3,1,2
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_4,228,0,1,1,0,1,3,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_8,226,1,0,1,0,1,1,1,3
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_2,220,0,0,2,0,1,0,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_1,221,0,2,1,0,1,1,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_8,230,0,2,1,0,2,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_2,226,0,0,2,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_1,226,0,2,1,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_4,233,1,0,3,0,1,1,1,2
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_5,221,0,0,1,0,1,5,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_6,219,0,2,2,0,1,0,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_7,219,0,0,2,0,1,0,2,2
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_3,219,0,0,3,0,1,4,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_6,216,0,3,4,0,1,2,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_8,224,0,2,0,0,2,2,0,2
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_5,231,0,4,3,0,2,0,3,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_1,225,0,1,1,0,1,0,0,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_7,220,0,1,3,0,2,3,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_3,216,0,0,1,0,1,1,1,3
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_4,223,0,2,0,0,1,1,0,3
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_2,222,0,0,2,0,1,2,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_8,221,0,1,1,0,1,1,1,2
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_7,222,0,0,3,0,1,3,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_2,224,0,2,1,0,2,1,1,3
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_5,219,1,1,2,0,3,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_3,222,0,0,2,0,2,4,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_4,225,0,0,1,0,2,0,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_1,224,1,3,2,0,3,1,2,2
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_6,212,1,0,2,0,1,3,0,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_2,227,0,1,1,0,1,2,0,6
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_6,220,1,3,2,0,3,2,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_1,235,3,0,1,0,2,2,0,3
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_4,228,0,1,2,0,1,1,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_3,233,0,0,0,0,1,2,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_8,223,0,1,1,0,1,1,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_5,222,0,1,1,0,1,1,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_7,221,0,1,0,0,1,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_7,212,2,1,1,0,1,2,0,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_3,212,2,1,0,0,1,5,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_8,225,0,0,0,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_1,227,0,0,2,0,1,0,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_4,219,0,0,3,0,1,0,0,3
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_5,220,3,0,0,0,2,3,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_6,215,0,0,2,0,1,2,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_2,220,3,2,0,0,3,0,2,2
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_6,204,0,0,2,0,1,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_3,207,0,0,0,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_5,208,0,0,1,0,1,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_2,199,0,0,0,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_8,193,1,0,1,0,1,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_7,210,0,0,1,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_4,210,1,0,3,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_1,208,0,0,0,0,1,0,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_2,207,0,0,1,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_6,215,0,0,1,0,1,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_7,211,0,0,2,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_4,207,0,0,1,0,2,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_3,216,1,0,0,0,1,2,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_5,208,0,0,0,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_1,220,1,0,1,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_8,211,0,0,1,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_8,217,0,0,1,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_1,215,0,0,1,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_4,219,0,0,0,0,1,0,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_7,207,0,0,0,0,1,2,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_5,214,0,1,0,0,3,1,7,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_6,217,0,0,0,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_2,211,1,0,0,0,2,2,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_3,212,0,0,1,0,1,2,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_3,228,0,0,0,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_4,225,0,2,0,0,1,10,11,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_7,208,0,0,1,0,1,1,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_2,198,0,0,0,0,1,3,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_6,222,0,0,1,0,2,2,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_8,216,0,1,0,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_1,205,0,0,1,0,1,2,8,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_5,216,2,3,0,0,2,2,7,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_6,226,0,3,2,0,1,1,4,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_7,215,0,5,1,0,2,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_1,233,0,1,0,0,2,0,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_3,223,1,3,1,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_5,230,1,1,1,0,1,2,6,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_8,231,0,0,0,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_2,215,1,2,1,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_4,226,2,2,0,0,1,3,8,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_3,223,0,1,1,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_1,232,0,2,1,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_7,218,0,0,2,0,1,0,5,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_5,232,1,2,1,0,1,5,5,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_8,226,0,0,2,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_2,230,1,1,1,0,2,0,6,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_4,225,0,0,0,0,1,0,13,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_6,222,0,5,1,0,2,3,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_6,223,1,1,2,0,1,1,12,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_2,223,0,3,1,0,1,0,6,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_5,235,0,3,2,0,1,0,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_4,224,0,1,1,0,2,4,9,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_1,225,1,2,1,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_7,217,0,4,2,0,1,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_8,231,0,0,4,0,2,0,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_3,222,0,0,1,0,1,0,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_3,227,0,0,7,0,1,1,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_8,240,0,0,3,0,1,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_4,228,0,2,2,0,1,3,9,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_5,223,0,2,0,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_2,226,0,2,1,0,1,2,6,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_1,223,0,3,0,0,2,1,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_7,229,0,0,3,0,1,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_6,242,1,3,1,0,1,0,8,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_5,220,0,0,0,0,1,0,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_3,242,0,0,7,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_8,234,0,0,6,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_6,231,1,1,2,0,1,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_1,223,0,0,0,0,3,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_7,237,1,2,2,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_4,222,0,1,0,0,1,2,8,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_2,218,1,1,0,0,5,1,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_3,236,0,1,5,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_4,219,0,3,0,0,3,1,10,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_2,234,0,3,2,0,1,2,8,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_5,225,1,0,3,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_7,240,0,3,1,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_8,233,0,0,6,0,1,3,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_6,225,1,0,2,0,1,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_1,229,0,1,1,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_6,217,0,0,1,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_3,203,1,0,2,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_4,204,0,0,2,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_1,204,0,0,0,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_7,206,0,0,0,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_8,203,0,0,3,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_2,209,0,0,1,0,0,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_5,209,0,0,0,0,0,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_1,197,0,0,2,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_2,218,0,0,2,0,1,3,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_3,206,0,0,3,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_4,215,0,0,2,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_8,203,0,0,2,0,1,2,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_6,202,0,0,0,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_5,213,0,0,1,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_7,203,0,0,1,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_1,206,0,0,0,0,2,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_7,206,0,1,1,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_6,202,0,2,1,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_2,212,0,0,2,0,1,0,5,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_5,219,0,0,1,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_3,213,0,0,1,0,1,3,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_4,210,1,0,1,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_8,208,1,1,2,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_8,216,0,0,1,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_5,210,0,0,0,0,1,0,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_2,216,0,0,3,0,1,3,5,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_4,219,0,0,0,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_7,218,0,0,3,0,1,1,3,0
