exp,cond,file,round,agent,n_tokens,ttr,entropy_bits,mean_sentence_length
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_8,221,0.669683257918552,6.928322691503432,10.523809523809524
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_1,226,0.5796460176991151,6.731834840805081,10.761904761904763
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_2,226,0.6194690265486725,6.777229418597886,10.761904761904763
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_5,220,0.6772727272727272,6.95200800534775,11.578947368421053
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_4,211,0.7109004739336493,6.966065403061745,11.105263157894736
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_6,216,0.6111111111111112,6.718952898319949,8.307692307692308
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_3,221,0.6787330316742082,6.9863972021646825,13.0
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_7,219,0.6073059360730594,6.672146463935087,11.526315789473685
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_4,225,0.5866666666666667,6.661037896908119,12.5
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_1,229,0.5545851528384279,6.612578013686611,10.904761904761905
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_8,206,0.6990291262135923,6.932503864404328,9.80952380952381
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_2,220,0.5727272727272728,6.60070992735482,11.0
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_3,221,0.6515837104072398,6.865903127580563,11.05
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_6,213,0.6150234741784038,6.701524733293203,8.875
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_5,227,0.5947136563876652,6.708042584570128,13.352941176470589
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_3,215,0.5953488372093023,6.6898716593397936,10.75
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_7,226,0.588495575221239,6.653121528087187,12.555555555555555
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_4,230,0.5478260869565217,6.497293905677228,10.0
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_1,228,0.6008771929824561,6.768840918309697,7.862068965517241
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_8,220,0.6136363636363636,6.687681487161687,11.0
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_2,223,0.6188340807174888,6.840907971513959,11.736842105263158
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_5,214,0.6214953271028038,6.722928898535495,11.263157894736842
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_6,209,0.5980861244019139,6.617437807464208,11.61111111111111
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_6,208,0.5913461538461539,6.478990339100079,13.866666666666667
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_1,208,0.5913461538461539,6.530649245735386,13.0
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_2,208,0.5673076923076923,6.487474005392379,14.857142857142858
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_7,196,0.6632653061224489,6.665663398252082,16.333333333333332
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_4,214,0.5280373831775701,6.214186625579321,11.88888888888889
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_8,205,0.6487804878048781,6.610792192924057,14.642857142857142
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_5,200,0.645,6.636544799675388,12.5
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_3,208,0.5961538461538461,6.461680059679112,13.0
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_3,204,0.6519607843137255,6.738066470403594,14.571428571428571
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_6,201,0.5970149253731343,6.487237405275555,15.461538461538462
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_8,202,0.6435643564356436,6.578444310181077,15.538461538461538
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_5,201,0.6368159203980099,6.628534435862702,11.823529411764707
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_7,196,0.6530612244897959,6.689678845075037,13.066666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_4,205,0.6146341463414634,6.449283550599785,13.666666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_1,200,0.66,6.53940422845554,10.526315789473685
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_2,204,0.6666666666666666,6.7481049994470474,13.6
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_8,210,0.580952380952381,6.4752391654134005,11.666666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_3,200,0.62,6.6075642849438285,11.11111111111111
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_1,203,0.6551724137931034,6.614930083007616,11.941176470588236
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_7,220,0.5772727272727273,6.597166018987894,13.75
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_2,214,0.616822429906542,6.664677692507406,11.263157894736842
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_5,193,0.6683937823834197,6.714519553349807,10.157894736842104
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_6,219,0.593607305936073,6.675480323129622,13.6875
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_4,208,0.5048076923076923,6.105963128565473,13.866666666666667
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_5,207,0.6811594202898551,6.854575888139557,13.8
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_6,222,0.5990990990990991,6.7125769186619655,12.333333333333334
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_4,208,0.5721153846153846,6.49116454128668,11.555555555555555
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_2,228,0.6359649122807017,6.85998369888844,11.4
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_7,212,0.5801886792452831,6.478052279920766,12.470588235294118
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_8,205,0.6829268292682927,6.785050434348766,13.666666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_3,204,0.6225490196078431,6.552735482250521,12.0
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_1,217,0.6129032258064516,6.5625609537498795,12.764705882352942
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_7,214,0.6401869158878505,6.707756162945772,15.285714285714286
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_5,212,0.6320754716981132,6.735025764251606,15.142857142857142
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_2,224,0.6026785714285714,6.705381597001863,11.2
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_3,218,0.6467889908256881,6.752187110071641,12.823529411764707
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_1,222,0.6576576576576577,6.896594977263834,9.652173913043478
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_4,214,0.6401869158878505,6.67973968399857,10.7
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_8,214,0.5934579439252337,6.600074695318903,12.588235294117647
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_6,225,0.6533333333333333,6.942840722904042,11.842105263157896
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_6,227,0.6607929515418502,6.915763574131126,11.947368421052632
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_7,209,0.6267942583732058,6.69521053924034,11.61111111111111
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_5,207,0.6714975845410628,6.8206932835843395,12.176470588235293
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_1,222,0.6126126126126126,6.667500747147882,11.1
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_3,220,0.5909090909090909,6.62286870697639,12.222222222222221
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_2,218,0.6284403669724771,6.772739430611614,12.11111111111111
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_4,212,0.6509433962264151,6.7049580892772696,10.095238095238095
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_8,207,0.6570048309178744,6.775520197431345,18.818181818181817
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_4,222,0.6531531531531531,6.808379621743681,10.571428571428571
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_2,214,0.616822429906542,6.740680788332129,12.588235294117647
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_1,212,0.6556603773584906,6.792196290601826,10.095238095238095
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_8,214,0.6542056074766355,6.753792161402249,13.375
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_3,217,0.6129032258064516,6.706014021058953,12.055555555555555
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_6,226,0.5929203539823009,6.707730471775371,13.294117647058824
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_5,212,0.6273584905660378,6.767906098560033,11.157894736842104
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_7,217,0.6036866359447005,6.728292405154013,12.055555555555555
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_7,231,0.5627705627705628,6.5725707112172636,11.55
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_3,220,0.6363636363636364,6.8282840010346915,14.666666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_6,236,0.5805084745762712,6.711034891684785,14.75
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_4,217,0.6405529953917051,6.707053479534448,9.863636363636363
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_8,217,0.6082949308755761,6.636084560200664,9.863636363636363
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_5,217,0.6036866359447005,6.740186359582153,12.764705882352942
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_2,217,0.6082949308755761,6.761892809165276,10.333333333333334
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_1,220,0.6227272727272727,6.726727352915248,12.941176470588236
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_5,214,0.5934579439252337,6.716245741290854,9.727272727272727
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_6,222,0.536036036036036,6.434763531091216,14.8
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_7,229,0.6157205240174672,6.814412400428384,11.45
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_8,216,0.5740740740740741,6.616176366189301,11.368421052631579
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_4,215,0.641860465116279,6.678833878851498,10.75
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_3,212,0.6179245283018868,6.745280006663195,9.636363636363637
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_1,218,0.591743119266055,6.676659081586353,12.823529411764707
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_2,222,0.6036036036036037,6.727024563363901,15.857142857142858
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_2,205,0.6,6.673733438506778,10.25
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_7,239,0.5774058577405857,6.6731713696948844,12.578947368421053
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_6,226,0.5973451327433629,6.746642651415394,17.384615384615383
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_1,222,0.6351351351351351,6.85724303533365,9.25
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_3,217,0.5714285714285714,6.6087767214924575,12.055555555555555
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_5,213,0.647887323943662,6.81906258512258,10.142857142857142
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_8,222,0.5945945945945946,6.766514614387361,9.25
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_4,221,0.6199095022624435,6.781858272577823,10.523809523809524
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_6,199,0.6231155778894473,6.510389625174986,11.055555555555555
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_2,201,0.6467661691542289,6.601265686561842,14.357142857142858
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_7,197,0.5736040609137056,6.379705832946852,15.153846153846153
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_8,198,0.6464646464646465,6.516009508911844,11.647058823529411
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_1,197,0.6192893401015228,6.530975396300185,12.3125
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_5,206,0.6893203883495146,6.751027757679792,12.875
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_3,185,0.6486486486486487,6.623341260952078,14.23076923076923
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_4,199,0.6582914572864321,6.639843900708618,11.705882352941176
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_2,214,0.6822429906542056,6.844294858968543,13.375
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_3,196,0.6326530612244898,6.567982724237288,13.066666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_5,207,0.7101449275362319,6.794514482187752,17.25
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_7,199,0.6633165829145728,6.655019972486092,11.705882352941176
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_4,204,0.6470588235294118,6.63767818902849,11.333333333333334
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_1,202,0.6683168316831684,6.718540504889769,13.466666666666667
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_8,199,0.7035175879396985,6.768748286283825,12.4375
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_6,208,0.6490384615384616,6.627636554440704,13.866666666666667
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_8,203,0.6403940886699507,6.632504621999226,11.277777777777779
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_5,205,0.6634146341463415,6.744404077692213,13.666666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_3,202,0.6435643564356436,6.647622544695253,12.625
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_7,202,0.6831683168316832,6.824336591607143,10.1
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_4,201,0.6368159203980099,6.6678240304401015,12.5625
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_2,209,0.6220095693779905,6.619545344009773,16.076923076923077
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_6,212,0.6132075471698113,6.564042344457675,13.25
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_1,212,0.660377358490566,6.807285888869456,13.25
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_7,214,0.6401869158878505,6.754176125359495,14.266666666666667
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_6,219,0.6621004566210046,6.858881222839124,12.166666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_5,204,0.5931372549019608,6.604085541705407,13.6
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_4,193,0.694300518134715,6.762254903384293,10.157894736842104
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_2,218,0.591743119266055,6.581037879158016,12.823529411764707
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_8,205,0.6682926829268293,6.762342204537902,10.789473684210526
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_1,201,0.6268656716417911,6.6189842840854896,11.166666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_3,210,0.6428571428571429,6.804442422304392,11.052631578947368
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_7,207,0.6473429951690821,6.737698037920613,12.176470588235293
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_2,218,0.6605504587155964,6.84762671482855,14.533333333333333
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_4,212,0.6132075471698113,6.770340327544164,11.777777777777779
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_1,223,0.6233183856502242,6.793391003895901,12.38888888888889
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_8,211,0.6587677725118484,6.817855409269797,13.1875
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_3,219,0.6255707762557078,6.718930669568211,14.6
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_5,203,0.6945812807881774,6.922143693339767,11.277777777777779
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_6,217,0.5898617511520737,6.637544620711767,12.764705882352942
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_3,220,0.65,6.807369118184493,13.75
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_5,201,0.6716417910447762,6.892824686234122,11.823529411764707
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_2,220,0.6454545454545455,6.776487356732352,14.666666666666666
sonnet45_8agent_named,directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_7,211,0.6540284360189573,6.741916605543235,10.55
