condition,run,round,agent,model,myth_prompt_arm_id,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences,network_community_count,network_community_per_1k,stranger_portability_count,stranger_portability_per_1k,abstract_norm_pattern_count,abstract_norm_pattern_per_1k,reputation_history_count,reputation_history_per_1k,explicit_game_rules_count,explicit_game_rules_per_1k,named_agent_markers_count,named_agent_markers_per_1k
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,209,142,0.6794258373205742,6.87884948855902,13.866666666666667,15,12,57.41626794258373,6,28.708133971291865,6,28.708133971291865,2,9.569377990430622,13,62.20095693779904,5,23.923444976076556
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,216,141,0.6527777777777778,6.753600784687374,10.75,20,11,50.925925925925924,3,13.88888888888889,7,32.407407407407405,2,9.25925925925926,12,55.55555555555556,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,214,150,0.7009345794392523,6.945655011990853,11.833333333333334,18,10,46.728971962616825,2,9.345794392523365,10,46.728971962616825,3,14.018691588785046,7,32.71028037383178,2,9.345794392523365
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,216,139,0.6435185185185185,6.814920749955136,15.357142857142858,14,8,37.03703703703704,4,18.51851851851852,8,37.03703703703704,0,0.0,9,41.666666666666664,5,23.14814814814815
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,227,138,0.6079295154185022,6.780719424210188,11.3,20,8,35.242290748898675,2,8.810572687224669,6,26.431718061674008,0,0.0,7,30.837004405286343,3,13.215859030837004
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,219,142,0.6484018264840182,6.864752899859216,12.823529411764707,17,9,41.0958904109589,2,9.132420091324201,7,31.963470319634702,0,0.0,7,31.963470319634702,2,9.132420091324201
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,218,134,0.6146788990825688,6.75054413032677,13.5625,16,8,36.69724770642202,2,9.174311926605505,7,32.11009174311926,2,9.174311926605505,15,68.80733944954129,5,22.93577981651376
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,219,148,0.6757990867579908,6.921700245073877,13.625,16,8,36.529680365296805,2,9.132420091324201,3,13.698630136986301,1,4.566210045662101,13,59.36073059360731,3,13.698630136986301
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,205,132,0.6439024390243903,6.456354452263244,11.38888888888889,18,0,0.0,1,4.878048780487805,3,14.634146341463415,0,0.0,4,19.51219512195122,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,202,123,0.6089108910891089,6.500145886959376,16.833333333333332,12,4,19.801980198019802,1,4.9504950495049505,7,34.65346534653465,1,4.9504950495049505,6,29.702970297029704,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,207,128,0.6183574879227053,6.638724699596874,12.9375,16,2,9.66183574879227,1,4.830917874396135,9,43.47826086956522,1,4.830917874396135,12,57.971014492753625,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,202,125,0.6188118811881188,6.532480444883022,12.625,16,1,4.9504950495049505,0,0.0,3,14.851485148514852,1,4.9504950495049505,4,19.801980198019802,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,205,127,0.6195121951219512,6.483506397376559,15.76923076923077,13,3,14.634146341463415,0,0.0,5,24.390243902439025,0,0.0,5,24.390243902439025,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,196,127,0.6479591836734694,6.59112036718357,10.31578947368421,19,8,40.816326530612244,2,10.204081632653061,8,40.816326530612244,0,0.0,10,51.02040816326531,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,200,121,0.605,6.441772532859337,14.285714285714286,14,5,25.0,0,0.0,6,30.0,0,0.0,6,30.0,2,10.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,208,135,0.6490384615384616,6.6850228053129275,11.555555555555555,18,3,14.423076923076923,1,4.8076923076923075,6,28.846153846153847,0,0.0,9,43.26923076923077,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,200,125,0.625,6.527693442688642,12.4375,16,1,5.0,0,0.0,5,25.0,0,0.0,3,15.0,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,198,129,0.6515151515151515,6.578442352369406,12.3125,16,4,20.2020202020202,1,5.05050505050505,5,25.252525252525253,0,0.0,4,20.2020202020202,4,20.2020202020202
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,204,135,0.6617647058823529,6.70798784556249,14.5,14,4,19.607843137254903,2,9.803921568627452,3,14.705882352941176,0,0.0,10,49.01960784313726,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,203,129,0.6354679802955665,6.468466822677855,13.466666666666667,15,3,14.77832512315271,0,0.0,4,19.704433497536947,2,9.852216748768473,7,34.48275862068966,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,209,133,0.6363636363636364,6.577200374709578,13.866666666666667,15,2,9.569377990430622,0,0.0,10,47.84688995215311,1,4.784688995215311,10,47.84688995215311,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,201,134,0.6666666666666666,6.684300293208075,11.11111111111111,18,2,9.950248756218905,3,14.925373134328359,8,39.80099502487562,0,0.0,7,34.82587064676617,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,208,134,0.6442307692307693,6.616319300619274,10.35,20,4,19.23076923076923,0,0.0,6,28.846153846153847,1,4.8076923076923075,7,33.65384615384615,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,196,136,0.6938775510204082,6.599731385039217,10.263157894736842,19,1,5.1020408163265305,1,5.1020408163265305,9,45.91836734693877,3,15.306122448979592,5,25.510204081632654,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,206,135,0.6553398058252428,6.563697221438127,11.38888888888889,18,4,19.41747572815534,2,9.70873786407767,8,38.83495145631068,0,0.0,12,58.25242718446602,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,204,126,0.6176470588235294,6.616435372790197,12.6875,16,1,4.901960784313726,0,0.0,11,53.92156862745098,0,0.0,10,49.01960784313726,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,203,134,0.6600985221674877,6.630423910730409,11.222222222222221,18,5,24.63054187192118,1,4.926108374384237,8,39.40886699507389,0,0.0,14,68.96551724137932,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,207,135,0.6521739130434783,6.727832386025092,11.444444444444445,18,5,24.154589371980677,0,0.0,7,33.81642512077295,1,4.830917874396135,7,33.81642512077295,7,33.81642512077295
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,206,142,0.6893203883495146,6.817395855146049,12.8125,16,1,4.854368932038835,3,14.563106796116505,7,33.980582524271846,1,4.854368932038835,4,19.41747572815534,3,14.563106796116505
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,210,122,0.580952380952381,6.369605823765147,13.0625,16,2,9.523809523809524,0,0.0,9,42.857142857142854,0,0.0,6,28.571428571428573,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,207,121,0.5845410628019324,6.485042108966206,12.117647058823529,17,3,14.492753623188406,2,9.66183574879227,6,28.985507246376812,0,0.0,9,43.47826086956522,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,212,134,0.6320754716981132,6.6821954952482185,9.173913043478262,23,3,14.150943396226415,0,0.0,6,28.30188679245283,4,18.867924528301888,7,33.0188679245283,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,212,132,0.6226415094339622,6.667795499209365,12.411764705882353,17,3,14.150943396226415,2,9.433962264150944,12,56.60377358490566,1,4.716981132075472,15,70.75471698113208,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,205,138,0.6731707317073171,6.816992294868975,12.75,16,4,19.51219512195122,3,14.634146341463415,9,43.90243902439025,1,4.878048780487805,7,34.146341463414636,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,226,133,0.588495575221239,6.5515250858245,10.714285714285714,21,5,22.123893805309734,7,30.97345132743363,8,35.39823008849557,4,17.699115044247787,18,79.64601769911505,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,204,141,0.6911764705882353,6.827833737223961,10.15,20,2,9.803921568627452,2,9.803921568627452,13,63.72549019607843,0,0.0,8,39.21568627450981,4,19.607843137254903
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,215,128,0.5953488372093023,6.581605136367623,11.88888888888889,18,0,0.0,2,9.30232558139535,6,27.906976744186046,0,0.0,5,23.25581395348837,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,212,144,0.6792452830188679,6.83875303256312,11.722222222222221,18,8,37.735849056603776,2,9.433962264150944,6,28.30188679245283,1,4.716981132075472,11,51.886792452830186,2,9.433962264150944
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,212,135,0.6367924528301887,6.716048936014321,14.066666666666666,15,6,28.30188679245283,0,0.0,13,61.320754716981135,0,0.0,11,51.886792452830186,5,23.58490566037736
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,206,132,0.6407766990291263,6.742077282961335,9.318181818181818,22,3,14.563106796116505,1,4.854368932038835,7,33.980582524271846,1,4.854368932038835,13,63.10679611650485,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,223,142,0.6367713004484304,6.83217103473336,12.333333333333334,18,10,44.84304932735426,5,22.42152466367713,7,31.390134529147982,1,4.484304932735426,8,35.874439461883405,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,215,143,0.6651162790697674,6.845805554387845,11.88888888888889,18,3,13.953488372093023,0,0.0,11,51.16279069767442,0,0.0,15,69.76744186046511,5,23.25581395348837
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,224,135,0.6026785714285714,6.725498728370952,13.117647058823529,17,2,8.928571428571429,0,0.0,11,49.107142857142854,0,0.0,10,44.642857142857146,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,215,129,0.6,6.635851683232966,8.916666666666666,24,2,9.30232558139535,2,9.30232558139535,5,23.25581395348837,0,0.0,11,51.16279069767442,1,4.651162790697675
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,220,137,0.6227272727272727,6.719081945445576,11.526315789473685,19,6,27.272727272727273,1,4.545454545454546,10,45.45454545454545,1,4.545454545454546,15,68.18181818181819,6,27.272727272727273
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,204,134,0.6568627450980392,6.677881426689569,13.533333333333333,15,3,14.705882352941176,3,14.705882352941176,16,78.43137254901961,0,0.0,13,63.72549019607843,2,9.803921568627452
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,208,141,0.6778846153846154,6.824493459014217,17.25,12,7,33.65384615384615,3,14.423076923076923,12,57.69230769230769,0,0.0,12,57.69230769230769,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,211,142,0.6729857819905213,6.849093085460251,10.0,21,7,33.175355450236964,3,14.218009478672986,11,52.132701421800945,0,0.0,14,66.35071090047393,2,9.47867298578199
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,214,125,0.5841121495327103,6.592824139317533,11.833333333333334,18,3,14.018691588785046,0,0.0,11,51.401869158878505,0,0.0,20,93.45794392523365,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,227,137,0.6035242290748899,6.7427638206210005,10.761904761904763,21,3,13.215859030837004,2,8.810572687224669,6,26.431718061674008,0,0.0,13,57.268722466960355,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,221,132,0.5972850678733032,6.650578540379815,9.565217391304348,23,6,27.149321266968325,4,18.099547511312217,8,36.199095022624434,0,0.0,8,36.199095022624434,6,27.149321266968325
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,223,142,0.6367713004484304,6.7481588160707995,13.058823529411764,17,5,22.42152466367713,2,8.968609865470851,9,40.35874439461883,0,0.0,14,62.780269058295964,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,213,142,0.6666666666666666,6.852038283215484,11.777777777777779,18,5,23.474178403755868,3,14.084507042253522,8,37.55868544600939,0,0.0,11,51.64319248826291,5,23.474178403755868
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,222,139,0.6261261261261262,6.71282517293364,12.277777777777779,18,2,9.00900900900901,0,0.0,7,31.53153153153153,0,0.0,15,67.56756756756756,1,4.504504504504505
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,220,132,0.6,6.718621741857088,12.166666666666666,18,3,13.636363636363637,1,4.545454545454546,9,40.90909090909091,1,4.545454545454546,6,27.272727272727273,5,22.727272727272727
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,218,148,0.6788990825688074,6.8401245495835985,12.764705882352942,17,7,32.11009174311926,1,4.587155963302752,6,27.522935779816514,0,0.0,4,18.34862385321101,1,4.587155963302752
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,216,124,0.5740740740740741,6.518481670779495,17.916666666666668,12,2,9.25925925925926,1,4.62962962962963,6,27.77777777777778,0,0.0,11,50.925925925925924,2,9.25925925925926
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,217,127,0.5852534562211982,6.553986761673562,15.428571428571429,14,3,13.824884792626728,0,0.0,12,55.29953917050691,0,0.0,9,41.474654377880185,5,23.04147465437788
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,219,138,0.6301369863013698,6.789573774893296,10.9,20,3,13.698630136986301,1,4.566210045662101,8,36.529680365296805,0,0.0,13,59.36073059360731,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,221,137,0.6199095022624435,6.689417279171167,11.578947368421053,19,8,36.199095022624434,1,4.524886877828054,5,22.624434389140273,0,0.0,10,45.248868778280546,7,31.67420814479638
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,228,143,0.6271929824561403,6.825124798118348,9.458333333333334,24,3,13.157894736842104,0,0.0,4,17.54385964912281,0,0.0,16,70.17543859649123,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,218,113,0.518348623853211,6.3414124540091,9.041666666666666,24,3,13.761467889908257,0,0.0,7,32.11009174311926,0,0.0,18,82.56880733944953,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,222,133,0.5990990990990991,6.739537964663309,8.84,25,2,9.00900900900901,0,0.0,10,45.04504504504504,0,0.0,17,76.57657657657657,5,22.52252252252252
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,221,151,0.6832579185520362,6.889141104906085,12.222222222222221,18,3,13.574660633484163,1,4.524886877828054,9,40.723981900452486,0,0.0,14,63.34841628959276,5,22.624434389140273
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,217,146,0.6728110599078341,6.868179159171174,14.4,15,6,27.649769585253456,5,23.04147465437788,12,55.29953917050691,1,4.608294930875576,9,41.474654377880185,1,4.608294930875576
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,221,148,0.669683257918552,6.928322691503432,10.476190476190476,21,6,27.149321266968325,6,27.149321266968325,6,27.149321266968325,0,0.0,12,54.29864253393665,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,226,131,0.5796460176991151,6.731834840805081,10.714285714285714,21,3,13.274336283185841,2,8.849557522123893,13,57.52212389380531,0,0.0,12,53.097345132743364,5,22.123893805309734
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,226,140,0.6194690265486725,6.777229418597886,10.714285714285714,21,5,22.123893805309734,2,8.849557522123893,9,39.823008849557525,0,0.0,15,66.3716814159292,8,35.39823008849557
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,220,149,0.6772727272727272,6.95200800534775,11.526315789473685,19,0,0.0,1,4.545454545454546,13,59.09090909090909,1,4.545454545454546,10,45.45454545454545,9,40.90909090909091
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,211,150,0.7109004739336493,6.966065403061745,11.052631578947368,19,4,18.95734597156398,1,4.739336492890995,7,33.175355450236964,1,4.739336492890995,9,42.654028436018955,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,216,132,0.6111111111111112,6.718952898319949,8.26923076923077,26,3,13.88888888888889,0,0.0,11,50.925925925925924,1,4.62962962962963,10,46.2962962962963,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,221,150,0.6787330316742082,6.9863972021646825,12.941176470588236,17,5,22.624434389140273,1,4.524886877828054,15,67.87330316742081,2,9.049773755656108,8,36.199095022624434,3,13.574660633484163
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,219,133,0.6073059360730594,6.672146463935087,11.473684210526315,19,7,31.963470319634702,3,13.698630136986301,15,68.4931506849315,0,0.0,8,36.529680365296805,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,225,132,0.5866666666666667,6.661037896908119,12.444444444444445,18,2,8.88888888888889,2,8.88888888888889,13,57.77777777777778,1,4.444444444444445,13,57.77777777777778,4,17.77777777777778
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,229,127,0.5545851528384279,6.612578013686611,10.857142857142858,21,5,21.83406113537118,2,8.733624454148472,10,43.66812227074236,0,0.0,12,52.40174672489083,11,48.03493449781659
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,206,144,0.6990291262135923,6.932503864404328,9.761904761904763,21,2,9.70873786407767,2,9.70873786407767,5,24.271844660194176,0,0.0,12,58.25242718446602,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,220,126,0.5727272727272728,6.60070992735482,10.95,20,3,13.636363636363637,0,0.0,15,68.18181818181819,1,4.545454545454546,17,77.27272727272727,11,50.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,221,144,0.6515837104072398,6.865903127580563,11.0,20,4,18.099547511312217,2,9.049773755656108,15,67.87330316742081,1,4.524886877828054,17,76.92307692307692,1,4.524886877828054
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,213,131,0.6150234741784038,6.701524733293203,8.833333333333334,24,9,42.25352112676056,2,9.389671361502348,12,56.33802816901409,0,0.0,23,107.98122065727699,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,227,135,0.5947136563876652,6.708042584570128,13.294117647058824,17,3,13.215859030837004,0,0.0,9,39.647577092511014,1,4.405286343612334,16,70.48458149779735,4,17.621145374449338
